ID,ticker,Year,Quarter,Date,negative,positive,uncertainty,litigious,constraining,strong_modal_positive,strong_modal_negative,strong_modal_uncertainty,strong_modal_litigious,strong_modal_constraining,weak_modal_positive,weak_modal_negative,weak_modal_uncertainty,weak_modal_litigious,weak_modal_constraining,strong_modal_raw_count,weak_modal_raw_count,NSS,WSS,Overall_Sentiment_Score,binary_sentiment,start_stock_price,end_stock_price,price_gap,Dividend_Yield,ROE
2015_Q0,ABT,2015,0,2015-03-03 20:22:12,3,62,12,0,1,0,0,0,0,0,0,0,0,0,0,8,11,0.9076922937278108,9.833333333333334,49.8,positive,47.09000015258789,47.83000183105469,0.7400016784667969,2.03%,0.072
2015_Q-1,F,2015,-1,2015-03-03 20:45:02,39,108,26,1,3,0,0,0,0,0,1,0,0,0,0,28,16,0.4693877519089268,11.583333333333334,46.8,positive,16.170000076293945,16.489999771118164,0.3199996948242187,3.67%,0.122
2015_Q-1,CMCSA,2015,-1,2015-03-03 21:23:09,39,128,32,20,4,0,0,0,0,0,0,0,0,0,0,48,15,0.5329341285453046,14.833333333333334,49.9,positive,29.979999542236328,29.875,-0.1049995422363281,1.52%,0.1
2015_Q-1,IBM,2015,-1,2015-03-04 00:35:11,45,63,23,4,5,0,0,0,0,0,0,0,0,0,0,76,18,0.1666666651234568,3.0,-15.000000000000002,positive,152.4091796875,150.05735778808594,-2.3518218994140625,2.72%,0.859
2015_Q-1,AMD,2015,-1,2015-03-04 00:40:06,44,95,33,8,7,0,0,0,0,0,0,0,0,0,0,29,20,0.3669064721805289,8.5,19.2,positive,3.049999952316284,2.7699999809265137,-0.2799999713897705,,-1.103
2015_Q-1,GOOG,2015,-1,2015-03-04 03:14:11,18,59,35,0,1,0,0,0,0,0,0,0,0,0,0,14,23,0.5324675255523699,6.833333333333333,17.9,positive,28.59000587463379,27.466590881347656,-1.1234149932861328,,0.161
2015_Q-1,EBAY,2015,-1,2015-03-04 21:00:06,45,75,41,6,0,0,0,0,0,0,0,0,0,0,0,22,8,0.2499999979166667,5.0,1.2999999999999996,positive,24.54124641418457,25.037879943847656,0.4966335296630859,,0.002
2015_Q-1,T,2015,-1,2015-03-05 00:02:06,16,116,39,0,2,0,0,0,0,0,0,0,0,0,0,23,19,0.7575757518365474,16.666666666666668,73.0,positive,25.67975807189941,25.37009048461914,-0.3096675872802734,5.44%,0.05
2015_Q-1,MCD,2015,-1,2015-03-05 16:39:09,58,112,49,0,8,0,0,0,0,0,0,0,0,0,0,32,36,0.3176470569550173,9.0,15.5,positive,99.11000061035156,97.0,-2.1100006103515625,3.44%,0.296
2015_Q-1,SBUX,2015,-1,2015-03-05 20:08:06,41,111,61,4,3,0,0,0,0,0,0,0,0,0,0,60,50,0.4605263127596953,11.666666666666666,19.0,positive,46.81499862670898,47.91999816894531,1.104999542236328,1.37%,0.498
2015_Q2,COST,2015,2,2015-03-05 22:13:09,96,168,126,18,8,0,0,0,0,0,0,0,0,0,0,78,65,0.2727272716942149,12.0,-26.1,positive,151.1699981689453,150.92999267578125,-0.2400054931640625,.966%,0.18
2015_Q-1,CSCO,2015,-1,2015-03-05 22:37:07,32,49,39,1,3,0,0,0,0,0,0,0,0,0,0,56,20,0.2098765406188081,2.833333333333333,-17.700000000000003,positive,29.299999237060547,28.14999961853028,-1.1499996185302734,2.58%,0.135
2015_Q1,ADBE,2015,1,2015-03-18 00:54:08,61,179,49,3,3,0,0,0,0,0,0,0,0,0,0,43,27,0.4916666646180556,19.666666666666668,79.2,positive,76.88999938964844,73.94000244140625,-2.9499969482421875,,0.038
2015_Q3,FDX,2015,3,2015-03-18 16:44:09,110,169,67,10,8,0,0,0,0,0,0,0,0,0,0,55,40,0.2114695332922239,9.833333333333334,1.5,positive,173.3000030517578,165.4499969482422,-7.850006103515625,.484%,0.136
2015_Q0,SBUX,2015,0,2015-03-20 06:33:13,150,346,129,15,16,0,0,0,0,0,0,0,0,0,0,152,88,0.3951612895258845,32.666666666666664,76.8,positive,48.72999954223633,47.19499969482422,-1.5349998474121094,1.35%,0.498
2015_Q-1,MA,2015,-1,2015-03-23 20:20:04,47,123,39,5,3,0,0,0,0,0,0,0,0,0,0,37,27,0.447058820899654,12.666666666666666,42.4,positive,89.33000183105469,87.02999877929688,-2.3000030517578125,.741%,0.499
2015_Q-1,V,2015,-1,2015-03-24 19:31:09,72,52,47,9,8,0,0,0,0,0,0,0,0,0,0,23,35,-0.1612903212799167,-3.333333333333333,-60.1,negative,67.0999984741211,65.19999694824219,-1.9000015258789065,.734%,0.178
2015_Q2,ACN,2015,2,2015-03-26 17:11:19,58,177,85,13,4,0,0,0,0,0,0,0,0,0,0,52,36,0.5063829765685831,19.83333333333333,54.0,positive,94.16999816894533,95.12000274658205,0.9500045776367188,,
2015_Q1,WFC,2015,1,2015-04-14 18:40:05,76,190,108,5,11,0,0,0,0,0,0,0,0,0,0,40,54,0.4285714269602578,19.0,38.6,positive,54.18999862670898,54.970001220703125,0.7800025939941406,2.57%,0.137
2015_Q1,JNJ,2015,1,2015-04-14 19:18:07,127,181,101,23,5,0,0,0,0,0,0,0,0,0,0,42,32,0.1753246747554393,9.0,-22.1,positive,100.5199966430664,100.58000183105467,0.0600051879882812,2.78%,0.216
2015_Q1,INTC,2015,1,2015-04-15 00:33:11,78,116,83,6,5,0,0,0,0,0,0,0,0,0,0,48,26,0.1958762876501222,6.333333333333333,-21.200000000000003,positive,32.83000183105469,33.02000045776367,0.1899986267089843,2.95%,0.191
2015_Q1,ASML,2015,1,2015-04-15 19:04:10,106,107,79,7,14,0,0,0,0,0,0,0,0,0,0,76,49,0.0046948356587096,0.1666666666666666,-69.1,neutral,96.13999938964844,109.79000091552734,13.650001525878906,,
2015_Q1,PM,2015,1,2015-04-16 17:15:04,65,137,59,4,2,0,0,0,0,0,0,0,0,0,0,22,31,0.3564356417998235,12.0,32.0,positive,84.95999908447266,82.7300033569336,-2.2299957275390625,4.79%,
2015_Q1,GS,2015,1,2015-04-16 18:14:03,109,147,82,25,27,0,0,0,0,0,0,0,0,0,0,48,41,0.148437499420166,6.333333333333333,-42.7,positive,200.2100067138672,198.5599975585937,-1.6500091552734375,1.22%,0.117
2015_Q1,TSM,2015,1,2015-04-16 22:26:14,92,118,73,1,9,0,0,0,0,0,0,0,0,0,0,157,36,0.1238095232199546,4.333333333333333,-50.5,positive,23.239999771118164,24.790000915527344,1.5500011444091797,,
2015_Q1,AXP,2015,1,2015-04-17 01:06:11,106,131,102,2,8,0,0,0,0,0,0,0,0,0,0,64,50,0.1054852316224251,4.166666666666667,-48.8,positive,77.31999969482422,77.44999694824219,0.1299972534179687,1.34%,0.299
2015_Q1,AMD,2015,1,2015-04-17 04:13:07,115,139,91,4,3,0,0,0,0,0,0,0,0,0,0,52,42,0.0944881886043772,4.0,-39.6,neutral,2.5799999237060547,2.259999990463257,-0.3199999332427978,,-1.103
2015_Q1,MS,2015,1,2015-04-20 20:05:07,78,192,74,20,12,0,0,0,0,0,0,0,0,0,0,35,31,0.4222222206584362,19.0,50.9,positive,36.959999084472656,37.5099983215332,0.5499992370605469,1.61%,0.055
2015_Q1,IBM,2015,1,2015-04-21 02:52:12,108,154,62,9,7,1,0,0,0,0,0,0,0,0,0,62,38,0.1755725184138453,7.916666666666667,-9.2,positive,157.0363311767578,166.31930541992188,9.282974243164062,2.57%,0.859
2015_Q1,VZ,2015,1,2015-04-21 17:18:11,79,169,64,7,6,0,0,0,0,0,0,0,0,0,0,42,30,0.3629032243431321,15.0,40.1,positive,49.16999816894531,50.52000045776367,1.3500022888183594,4.36%,0.159
2015_Q1,SAP,2015,1,2015-04-21 19:11:24,71,169,57,9,9,0,0,0,0,0,0,0,0,0,0,48,31,0.4083333316319444,16.333333333333332,47.8,positive,74.13999938964844,76.20999908447266,2.0699996948242188,,
2015_Q1,LMT,2015,1,2015-04-21 21:11:08,80,157,101,27,18,0,0,0,0,0,0,0,0,0,0,72,45,0.3248945133970695,12.833333333333334,-14.9,positive,196.2899932861328,189.69000244140625,-6.5999908447265625,3.22%,0.869
2015_Q1,ISRG,2015,1,2015-04-22 01:06:14,71,123,75,10,10,1,0,0,0,0,0,0,0,0,0,56,30,0.2680412357317462,8.916666666666666,-9.7,positive,57.436668395996094,54.77333450317383,-2.6633338928222656,,0.122
2015_Q1,AMGN,2015,1,2015-04-22 01:19:12,93,141,68,15,8,0,0,0,0,0,0,0,0,0,0,48,32,0.2051282042515888,8.0,-10.3,positive,169.10000610351562,159.44000244140625,-9.660003662109377,2.00%,0.188
2015_Q1,ABT,2015,1,2015-04-22 18:27:06,72,245,90,12,12,0,0,0,0,0,0,0,0,0,0,56,53,0.5457413231995542,28.83333333333333,99.5,positive,48.34999847412109,46.84999847412109,-1.5,2.07%,0.072
2015_Q1,KO,2015,1,2015-04-22 19:05:19,91,182,69,2,4,0,0,0,0,0,0,0,0,0,0,54,31,0.3333333321123321,15.166666666666666,39.6,positive,41.310001373291016,40.75,-0.5600013732910156,3.25%,0.189
2015_Q1,MCD,2015,1,2015-04-22 21:34:07,134,139,105,2,12,0,0,0,0,0,0,0,0,0,0,84,67,0.0183150182479303,0.8333333333333334,-78.0,neutral,97.83999633789062,96.12999725341795,-1.7099990844726562,3.52%,0.296
2015_Q1,T,2015,1,2015-04-23 00:42:04,54,180,71,10,2,0,0,0,0,0,0,0,0,0,0,96,43,0.5384615361604208,21.0,61.0,positive,25.85347366333008,25.21147918701172,-0.6419944763183594,5.43%,0.05
2015_Q1,TXN,2015,1,2015-04-23 01:30:11,97,71,68,1,5,0,0,0,0,0,0,0,0,0,0,53,27,-0.1547619038407029,-4.333333333333333,-76.3,negative,54.720001220703125,53.70000076293945,-1.020000457763672,2.51%,0.255
2015_Q1,EBAY,2015,1,2015-04-23 01:58:19,57,201,63,12,7,0,0,0,0,0,0,0,0,0,0,62,23,0.5581395327203894,24.0,88.3,positive,24.78535461425781,24.196128845214844,-0.5892257690429688,,0.002
2015_Q1,PEP,2015,1,2015-04-23 16:52:07,88,118,66,1,7,0,0,0,0,0,0,0,0,0,0,22,27,0.1456310672542181,5.0,-14.1,positive,95.7300033569336,95.4800033569336,-0.25,2.75%,0.246
2015_Q3,PG,2015,3,2015-04-23 21:04:10,100,258,62,3,6,0,0,0,0,0,0,0,0,0,0,71,34,0.4413407808901095,26.33333333333333,104.9,positive,80.94999694824219,80.4000015258789,-0.5499954223632812,3.33%,0.131
2015_Q1,LLY,2015,1,2015-04-23 21:57:11,154,160,137,52,11,0,0,0,0,0,0,0,0,0,0,125,75,0.0191082801939226,1.0,-126.5,neutral,72.4000015258789,72.05000305175781,-0.3499984741210937,2.78%,0.145
2015_Q1,NVS,2015,1,2015-04-23 22:13:11,159,217,109,5,5,0,0,0,0,0,0,0,0,0,0,74,56,0.1542553187386826,9.666666666666666,-21.9,positive,94.53404998779295,91.0663070678711,-3.467742919921875,,
2015_Q1,UNP,2015,1,2015-04-23 23:36:09,198,237,130,16,17,0,0,0,0,0,0,0,0,0,0,89,69,0.0896551722076892,6.5,-67.2,neutral,108.12000274658205,106.93000030517578,-1.19000244140625,2.07%,0.145
2015_Q1,GOOG,2015,1,2015-04-24 02:21:18,89,200,44,0,2,0,0,0,0,0,0,0,0,0,0,68,24,0.3840830436536919,18.5,72.0,positive,28.17564392089844,26.53499984741211,-1.640644073486328,,0.161
2015_Q1,AMZN,2015,1,2015-04-24 02:56:08,78,111,74,3,2,0,0,0,0,0,0,0,0,0,0,47,31,0.1746031736793483,5.5,-19.0,positive,22.2549991607666,21.3439998626709,-0.9109992980957032,,-0.022
2015_Q2,SBUX,2015,2,2015-04-24 05:06:10,56,280,74,1,9,0,0,0,0,0,0,0,0,0,0,72,43,0.6666666646825397,37.333333333333336,163.3,positive,51.84000015258789,49.34999847412109,-2.490001678466797,1.29%,0.498
2015_Q2,AAPL,2015,2,2015-04-28 00:49:08,42,152,57,3,6,0,0,0,0,0,0,0,0,0,0,48,24,0.567010306355617,18.33333333333333,65.0,positive,32.63999938964844,31.57999992370605,-1.0599994659423828,1.50%,0.317
2015_Q1,MRK,2015,1,2015-04-28 16:30:07,112,173,89,13,6,0,0,0,0,0,0,0,0,0,0,80,36,0.2140350869682979,10.166666666666666,-12.6,positive,57.23282241821289,57.25190734863281,0.0190849304199218,3.02%,0.218
2015_Q1,UPS,2015,1,2015-04-28 17:49:05,98,177,71,11,5,0,0,0,0,0,0,0,0,0,0,64,46,0.2872727262280992,13.166666666666666,18.1,positive,100.7699966430664,100.52999877929688,-0.2399978637695312,2.90%,0.61
2015_Q1,BMY,2015,1,2015-04-28 19:16:13,86,185,72,13,8,0,0,0,0,0,0,0,0,0,0,77,42,0.3653136517885105,16.5,32.9,positive,64.54000091552734,68.11000061035156,3.5699996948242188,2.32%,0.133
2015_Q1,F,2015,1,2015-04-28 19:50:06,125,250,73,5,10,0,0,0,0,0,0,0,0,0,0,87,45,0.3333333324444444,20.83333333333333,59.1,positive,16.059999465942383,15.649999618530272,-0.4099998474121094,3.80%,0.122
2015_Q1,TMUS,2015,1,2015-04-28 23:57:05,120,241,78,10,3,0,0,0,0,0,0,0,0,0,0,64,42,0.3351800544731854,20.166666666666668,58.5,positive,33.970001220703125,33.970001220703125,0.0,,0.013
2015_Q1,MA,2015,1,2015-04-29 17:56:04,65,124,75,24,16,0,0,0,0,0,0,0,0,0,0,78,40,0.3121693105176227,9.833333333333334,-18.1,positive,90.25,92.38999938964844,2.139999389648437,.709%,0.499
2015_Q0,MS,2015,0,2015-04-30 14:34:08,37,64,57,17,13,0,0,0,0,0,0,0,0,0,0,22,33,0.267326730026468,4.5,-24.2,positive,37.310001373291016,37.77999877929688,0.4699974060058594,1.61%,0.055
2015_Q1,AMT,2015,1,2015-04-30 18:14:10,63,92,92,8,17,0,0,0,0,0,0,0,0,0,0,64,42,0.1870967729864724,4.833333333333333,-46.5,positive,94.52999877929688,92.94000244140624,-1.589996337890625,,0.117
2015_Q1,CHTR,2015,1,2015-04-30 18:32:05,89,186,71,9,10,0,0,0,0,0,0,0,0,0,0,44,38,0.3527272714446281,16.166666666666668,39.4,positive,187.0599975585937,177.41000366210938,-9.649993896484377,,-0.108
2015_Q1,SNY,2015,1,2015-05-01 02:05:09,116,176,72,19,12,0,0,0,0,0,0,0,0,0,0,73,39,0.2054794513510977,10.0,-10.000000000000002,positive,51.290000915527344,50.790000915527344,-0.5,,
2015_Q2,V,2015,2,2015-05-01 02:45:08,92,178,83,14,5,0,0,0,0,0,0,0,0,0,0,73,27,0.3185185173388203,14.333333333333334,17.7,positive,65.7699966430664,70.0,4.230003356933594,.727%,0.178
2015_Q1,DUK,2015,1,2015-05-01 19:23:07,106,114,91,60,21,0,0,0,0,0,0,0,0,0,0,90,42,0.0363636361983471,1.3333333333333333,-100.2,neutral,77.9000015258789,75.48999786376953,-2.410003662109375,4.10%,0.045
2015_Q1,MCO,2015,1,2015-05-01 20:58:07,84,119,95,8,10,0,0,0,0,0,0,0,0,0,0,52,51,0.1724137922541192,5.833333333333333,-37.0,positive,107.22000122070312,108.7300033569336,1.5100021362304688,1.26%,
2015_Q1,CMCSA,2015,1,2015-05-04 18:24:04,78,183,58,8,2,0,0,0,0,0,0,0,0,0,0,43,26,0.4022988490333377,17.5,59.8,positive,29.38999938964844,28.31999969482422,-1.0699996948242188,1.73%,0.1
2015_Q3,EL,2015,3,2015-05-05 18:51:11,62,244,61,2,6,0,0,0,0,0,0,0,0,0,0,79,16,0.5947712398863685,30.33333333333333,130.1,positive,86.9000015258789,89.16999816894531,2.2699966430664062,1.18%,0.299
2015_Q2,DIS,2015,2,2015-05-06 00:03:11,52,154,58,8,6,0,0,0,0,0,0,0,0,0,0,52,25,0.4951456286643416,17.0,53.1,positive,109.72000122070312,110.55999755859376,0.839996337890625,1.06%,0.16
2015_Q1,SE,2015,1,2015-05-06 16:16:08,68,137,64,26,13,0,0,0,0,0,0,0,0,0,0,55,23,0.3365853642117787,11.5,4.199999999999999,positive,,,,3.97%,0.08
2015_Q1,TSLA,2015,1,2015-05-07 05:54:06,113,137,154,8,16,0,0,0,0,0,0,0,0,0,0,72,92,0.095999999616,4.0,-88.6,neutral,15.786666870117188,16.290000915527344,0.5033340454101562,,-0.358
2015_Q1,MET,2015,1,2015-05-07 16:48:04,115,128,137,40,8,0,0,0,0,0,0,0,0,0,0,58,30,0.0534979421666751,2.1666666666666665,-94.1,neutral,46.408199310302734,47.49554443359375,1.0873451232910156,2.73%,0.085
2016_Q1,NVDA,2016,1,2015-05-08 02:22:06,97,137,60,20,7,0,0,0,0,0,0,0,0,0,0,57,33,0.1709401702096574,6.666666666666667,-18.2,positive,0.5207499861717224,0.5222499966621399,0.0015000104904174,1.53%,0.136
2015_Q3,CSCO,2015,3,2015-05-14 02:12:06,101,230,88,5,11,0,0,0,0,0,0,0,0,0,0,98,44,0.3897280954993108,21.5,53.0,positive,29.049999237060547,29.309999465942383,0.2600002288818359,2.91%,0.153
2015_Q-1,WFC,2015,-1,2015-05-19 18:43:11,59,106,51,11,5,0,0,0,0,0,0,0,0,0,0,26,18,0.2848484831221304,7.833333333333333,6.5,positive,56.400001525878906,56.040000915527344,-0.3600006103515625,2.68%,0.137
2015_Q0,V,2015,0,2015-05-19 21:18:03,53,123,52,4,4,0,0,0,0,0,0,0,0,0,0,26,36,0.3977272704674587,11.666666666666666,31.2,positive,70.16000366210938,69.11000061035156,-1.0500030517578125,.699%,0.178
2015_Q1,LOW,2015,1,2015-05-20 19:07:09,44,217,46,8,8,0,0,0,0,0,0,0,0,0,0,30,23,0.662835246502547,28.83333333333333,133.7,positive,68.5,70.1500015258789,1.6500015258789062,1.31%,0.243
2015_Q0,INTC,2015,0,2015-05-21 20:15:11,86,132,70,28,14,0,0,0,0,0,0,0,0,0,0,78,28,0.2110091733439946,7.666666666666667,-28.4,positive,33.54999923706055,32.72999954223633,-0.8199996948242188,2.79%,0.191
2015_Q3,COST,2015,3,2015-05-28 23:52:07,84,210,135,14,7,0,0,0,0,0,0,0,0,0,0,92,61,0.4285714271137026,21.0,23.5,positive,144.25999450683594,139.42999267578125,-4.830001831054688,1.12%,0.187
2015_Q2,TD,2015,2,2015-05-29 01:45:07,100,157,83,21,14,0,0,0,0,0,0,0,0,0,0,47,37,0.2217898824054868,9.5,-15.1,positive,43.56999969482422,44.43999862670898,0.8699989318847656,,
2015_Q0,WFC,2015,0,2015-05-29 18:07:09,52,95,74,14,7,0,0,0,0,0,0,0,0,0,0,49,48,0.2925170048128095,7.166666666666667,-19.1,positive,55.959999084472656,57.2599983215332,1.2999992370605469,2.68%,0.137
2015_Q4,MDT,2015,4,2015-06-02 18:45:09,96,197,113,13,15,0,0,0,0,0,0,0,0,0,0,49,33,0.3447098964344372,16.833333333333332,17.4,positive,76.87999725341797,75.41999816894531,-1.4599990844726562,,0.149
2015_Q0,GOOG,2015,0,2015-06-03 23:44:11,164,176,85,45,21,0,0,0,0,0,0,0,0,0,0,48,53,0.0352941175432525,2.0,-78.4,neutral,27.015499114990234,26.40749931335449,-0.6079998016357422,,0.161
2015_Q-1,BMY,2015,-1,2015-06-09 18:26:09,24,64,49,0,2,0,0,0,0,0,0,0,0,0,0,33,29,0.4545454493801653,6.666666666666667,4.999999999999999,positive,65.08000183105469,67.05999755859375,1.9799957275390625,2.29%,0.148
2015_Q0,TSLA,2015,0,2015-06-10 02:45:11,90,133,107,10,10,0,0,0,0,0,0,0,0,0,0,40,59,0.1928251112429367,7.166666666666667,-34.4,positive,16.713333129882812,17.844667434692383,1.1313343048095703,,-0.425
2015_Q-1,JNJ,2015,-1,2015-06-11 20:51:18,41,121,23,6,5,0,0,0,0,0,0,0,0,0,0,34,10,0.4938271574455113,13.333333333333334,55.2,positive,99.23999786376952,99.33000183105467,0.0900039672851562,3.00%,0.201
2015_Q2,ADBE,2015,2,2015-06-17 03:50:06,50,273,61,0,4,0,0,0,0,0,0,0,0,0,0,55,26,0.6904024746427168,37.16666666666666,176.9,positive,77.91000366210938,81.01000213623047,3.0999984741210938,,0.044
2015_Q4,FDX,2015,4,2015-06-18 00:55:06,87,183,77,20,8,0,0,0,0,0,0,0,0,0,0,68,46,0.3555555542386831,16.0,25.3,positive,178.38999938964844,169.80999755859375,-8.580001831054688,.587%,0.154
2015_Q3,ACN,2015,3,2015-06-25 17:14:07,49,196,77,12,2,0,0,0,0,0,0,0,0,0,0,49,31,0.5999999975510204,24.5,88.6,positive,99.4800033569336,97.62000274658205,-1.8600006103515625,,
2015_Q2,PEP,2015,2,2015-07-09 16:44:09,72,208,63,2,5,0,0,0,0,0,0,0,0,0,0,35,19,0.4857142839795918,22.666666666666668,92.1,positive,94.58999633789062,97.16999816894533,2.5800018310546875,3.01%,0.237
2015_Q2,WFC,2015,2,2015-07-14 21:07:07,135,238,106,15,17,0,0,0,0,0,0,0,0,0,0,51,54,0.2761394094473474,17.166666666666668,18.4,positive,57.25,57.59000015258789,0.3400001525878906,2.67%,0.14
2015_Q2,JNJ,2015,2,2015-07-14 22:43:10,144,389,115,29,22,0,0,0,0,0,0,0,0,0,0,105,49,0.4596622880681758,40.833333333333336,136.1,positive,99.77999877929688,98.27999877929688,-1.5,3.08%,0.201
2015_Q2,ASML,2015,2,2015-07-15 19:09:12,84,115,101,6,12,0,0,0,0,0,0,0,0,0,0,97,53,0.1557788936895533,5.166666666666667,-53.2,positive,106.68000030517578,99.08000183105467,-7.599998474121094,,
2015_Q2,INTC,2015,2,2015-07-16 01:00:06,77,121,68,10,2,0,0,0,0,0,0,0,0,0,0,73,18,0.2222222210998877,7.333333333333333,-12.400000000000002,positive,29.89999961853028,29.01000022888184,-0.8899993896484375,3.32%,0.192
2015_Q2,GS,2015,2,2015-07-16 18:40:08,126,129,97,48,16,0,0,0,0,0,0,0,0,0,0,42,48,0.0117647058362168,0.5,-90.7,neutral,211.17999267578125,206.83999633789065,-4.339996337890625,1.27%,0.128
2015_Q2,PM,2015,2,2015-07-16 18:56:09,120,163,109,23,14,0,0,0,0,0,0,0,0,0,0,69,61,0.1519434623606238,7.166666666666667,-49.9,positive,85.29000091552734,85.44999694824219,0.1599960327148437,4.68%,
2015_Q2,EBAY,2015,2,2015-07-16 19:44:09,76,257,83,4,10,0,0,0,0,0,0,0,0,0,0,92,36,0.5435435419112806,30.166666666666668,110.5,positive,27.6052188873291,28.75,1.1447811126708984,,-0.021
2015_Q2,GOOG,2015,2,2015-07-17 00:38:15,82,180,47,10,7,0,0,0,0,0,0,0,0,0,0,22,28,0.3740458000990618,16.333333333333332,58.8,positive,33.64649963378906,31.629499435424805,-2.017000198364258,,0.161
2015_Q2,AMD,2015,2,2015-07-17 01:48:09,87,121,70,2,10,0,0,0,0,0,0,0,0,0,0,70,24,0.1634615376756656,5.666666666666667,-23.4,positive,1.7899999618530271,1.9299999475479128,0.1399999856948852,,-1.299
2015_Q2,TSM,2015,2,2015-07-17 02:12:09,145,140,95,0,5,0,1,0,0,0,0,0,0,0,0,161,43,-0.0175438595875654,-1.0833333333333333,-91.5,neutral,23.030000686645508,22.700000762939453,-0.3299999237060547,,
2015_Q2,MS,2015,2,2015-07-20 17:34:04,88,151,89,11,4,0,0,0,0,0,0,1,0,0,0,42,36,0.2635983252569108,10.416666666666666,-1.0000000000000004,positive,40.040000915527344,38.84000015258789,-1.2000007629394531,1.54%,0.067
2015_Q2,LMT,2015,2,2015-07-20 22:45:07,81,157,127,18,9,0,0,0,0,0,0,0,0,0,0,73,64,0.3193277297507238,12.666666666666666,-22.0,positive,205.1300048828125,207.1000061035156,1.970001220703125,2.90%,0.833
2015_Q2,IBM,2015,2,2015-07-20 23:15:10,120,148,63,5,6,0,0,0,0,0,0,0,0,0,0,53,40,0.1044776115504566,4.666666666666667,-23.6,positive,165.602294921875,154.86614990234375,-10.73614501953125,3.21%,1.036
2015_Q2,VZ,2015,2,2015-07-21 17:16:11,78,132,63,13,3,0,0,0,0,0,0,0,0,0,0,73,27,0.2571428559183673,9.0,-2.8000000000000016,positive,46.970001220703125,46.970001220703125,0.0,4.70%,0.177
2015_Q2,SAP,2015,2,2015-07-21 17:27:04,81,182,67,3,5,0,0,0,0,0,0,0,0,0,0,52,43,0.3840304167907589,16.833333333333332,48.8,positive,72.80000305175781,71.62000274658203,-1.1800003051757812,,
2015_Q2,NVS,2015,2,2015-07-21 21:38:11,249,255,132,23,11,0,0,0,0,0,0,0,0,0,0,70,79,0.0119047618811413,1.0,-98.9,neutral,92.93010711669922,93.51254272460938,0.5824356079101562,,
2015_Q2,ISRG,2015,2,2015-07-21 23:48:09,49,129,85,15,14,0,0,0,0,0,0,0,0,0,0,68,30,0.4494381997222573,13.333333333333334,6.399999999999999,positive,56.12111282348633,58.5,2.378887176513672,,0.146
2015_Q3,AAPL,2015,3,2015-07-22 00:26:10,56,182,54,2,4,0,0,0,0,0,0,0,0,0,0,41,33,0.5294117624814632,21.0,84.5,positive,31.30500030517578,28.65999984741211,-2.645000457763672,1.71%,0.342
2015_Q2,KO,2015,2,2015-07-22 18:16:10,87,195,43,4,7,0,0,0,0,0,0,0,0,0,0,46,23,0.3829787220461747,18.0,69.5,positive,40.900001525878906,41.84999847412109,0.9499969482421876,3.21%,0.181
2015_Q2,ABT,2015,2,2015-07-22 20:16:10,95,152,87,8,12,0,0,0,0,0,0,0,0,0,0,53,44,0.2307692298349423,9.5,-11.500000000000002,positive,50.97999954223633,50.5099983215332,-0.470001220703125,1.89%,0.088
2015_Q2,TXN,2015,2,2015-07-23 00:54:11,101,78,102,2,6,0,0,0,0,0,0,0,0,0,0,76,42,-0.1284916193939015,-3.8333333333333335,-97.4,negative,50.5099983215332,50.86000061035156,0.3500022888183594,2.72%,0.273
2015_Q2,CMCSA,2015,2,2015-07-23 17:16:13,51,253,40,5,5,0,0,0,0,0,0,0,0,0,0,64,20,0.6644736820247577,33.666666666666664,162.2,positive,31.23500061035156,29.905000686645508,-1.329999923706055,1.60%,0.101
2015_Q2,BMY,2015,2,2015-07-23 20:48:05,86,178,75,13,16,0,0,0,0,0,0,1,1,0,0,89,45,0.3484848471648301,15.25,17.7,positive,68.23999786376953,65.05999755859375,-3.180000305175781,2.25%,0.148
2015_Q2,MCD,2015,2,2015-07-23 21:10:44,100,187,63,9,11,0,0,0,0,0,0,0,0,0,0,76,32,0.3031358874455195,14.5,27.1,positive,97.08999633789062,99.8000030517578,2.7100067138671875,3.40%,0.268
2015_Q2,LLY,2015,2,2015-07-23 23:12:16,195,254,122,48,14,0,0,0,0,0,0,0,0,0,0,116,73,0.1314031177474318,9.833333333333334,-63.5,positive,86.76000213623047,84.7300033569336,-2.029998779296875,2.37%,0.126
2015_Q2,UNP,2015,2,2015-07-23 23:27:14,241,289,129,23,18,0,0,0,0,0,0,0,1,0,0,113,77,0.0905660375649697,8.0,-67.3,neutral,92.12000274658205,95.06999969482422,2.9499969482421875,2.25%,0.147
2015_Q2,AMZN,2015,2,2015-07-24 02:28:10,81,137,67,4,2,0,0,0,0,0,0,0,0,0,0,42,30,0.2568807327666021,9.333333333333334,8.1,positive,26.47100067138672,26.472999572753903,0.0019989013671875,,-0.038
2015_Q2,T,2015,2,2015-07-24 03:12:04,49,220,63,3,7,0,0,1,0,0,0,0,0,0,0,65,43,0.635687729978856,28.5,117.2,positive,25.898792266845703,25.861026763916016,-0.0377655029296875,5.41%,0.047
2015_Q3,SBUX,2015,3,2015-07-24 04:44:07,49,312,75,1,9,0,0,0,0,0,0,0,0,0,0,83,41,0.7285318539375849,43.833333333333336,199.8,positive,57.290000915527344,57.22999954223633,-0.0600013732910156,1.10%,0.49
